,res_unit,com_unit,tot_unit,land_sqft,tot_sqft,price,age_when_sold,neighb_category
20156,1,0,1,2600,1872,510000,29,5.0
20157,1,0,1,2544,1872,535000,29,5.0
20158,1,0,1,2522,1872,525000,29,5.0
20159,1,0,1,2522,1872,499900,29,5.0
20160,1,0,1,2052,1484,387000,29,5.0
20161,1,0,1,500,1150,280000,25,5.0
20162,1,0,1,1938,1504,400000,29,5.0
20163,1,0,1,4540,1140,325000,29,5.0
20164,1,0,1,2360,1140,365000,29,5.0
20165,1,0,1,1609,1350,357925,27,5.0
20166,1,0,1,1976,1875,384000,29,5.0
20167,1,0,1,688,1068,178500,27,5.0
20168,1,0,1,688,1250,313000,26,5.0
20169,1,0,1,688,936,265000,27,5.0
20170,1,0,1,946,1364,290000,27,5.0
20171,1,0,1,500,1240,310000,19,5.0
20172,1,0,1,3286,1386,525000,32,5.0
20173,1,0,1,2257,1440,236316,31,5.0
20174,1,0,1,2400,1598,435000,30,5.0
20175,1,0,1,1536,1440,324900,30,5.0
20176,1,0,1,2800,2044,517000,35,5.0
20177,1,0,1,2366,1496,467000,35,5.0
20178,1,0,1,2500,1296,275000,40,5.0
20179,1,0,1,2500,1152,420000,45,5.0
20180,1,0,1,2457,1536,475000,18,5.0
20181,1,0,1,2621,1536,480000,17,5.0
20182,1,0,1,3400,1080,455000,45,5.0
20183,1,0,1,4000,2244,425000,50,5.0
20184,1,0,1,3042,2117,405000,37,5.0
20185,1,0,1,3000,1925,283500,37,5.0
20186,1,0,1,3000,1925,348300,37,5.0
20187,1,0,1,1955,1438,350000,26,5.0
20188,1,0,1,4680,1708,385000,45,5.0
20189,1,0,1,4100,1345,475000,50,5.0
20190,1,0,1,4600,1162,512500,70,5.0
20191,1,0,1,4000,2800,697000,15,5.0
20192,1,0,1,4000,926,452000,50,5.0
20193,1,0,1,5000,1680,588000,46,5.0
20194,1,0,1,2742,1540,495000,21,5.0
20195,1,0,1,4000,2112,660000,55,5.0
20196,1,0,1,1344,1180,370000,28,5.0
20197,1,0,1,3540,1920,470000,55,5.0
20198,1,0,1,3540,2110,476000,55,5.0
20199,1,0,1,4643,1296,525000,90,5.0
20200,1,0,1,4000,960,430000,55,5.0
20201,1,0,1,1376,1180,320000,28,5.0
20202,1,0,1,2277,1180,237500,28,5.0
20203,1,0,1,6250,1392,555000,75,5.0
20204,1,0,1,6250,1392,227500,75,5.0
20205,1,0,1,3728,1870,710000,11,5.0
20206,1,0,1,3344,960,430000,55,5.0
20207,1,0,1,4100,1824,710000,85,5.0
20208,1,0,1,2375,1038,478850,45,5.0
20209,1,0,1,2375,1038,449820,45,5.0
20210,1,0,1,4601,2576,840000,6,5.0
20211,1,0,1,2375,1200,395000,45,5.0
20212,1,0,1,5000,1560,405000,90,5.0
20213,1,0,1,2004,1480,280000,117,5.0
20214,1,0,1,2176,1426,280000,27,5.0
20215,1,0,1,2450,1200,359500,16,5.0
20216,1,0,1,1259,1816,367000,21,5.0
20217,1,0,1,1184,1816,242588,19,5.0
20218,1,0,1,1095,1218,375000,21,5.0
20219,1,0,1,767,1244,335000,21,5.0
20220,1,0,1,1092,1244,107000,21,5.0
20221,1,0,1,2500,1176,395000,50,5.0
20222,1,0,1,2500,1456,450000,45,5.0
20223,1,0,1,4760,2184,615000,55,5.0
20224,1,0,1,4280,1884,610000,55,5.0
20225,1,0,1,4000,1136,555000,55,5.0
20226,1,0,1,4000,1136,530000,55,5.0
20227,1,0,1,4240,1848,450000,55,5.0
20228,1,0,1,4000,1144,430000,50,5.0
20229,1,0,1,2450,1218,370000,50,5.0
20230,1,0,1,2800,1744,390000,51,5.0
20231,1,0,1,6450,1440,537000,56,5.0
20232,1,0,1,4065,3236,888932,1,5.0
20233,1,0,1,8378,1664,465000,95,5.0
20234,1,0,1,2016,1144,420000,25,5.0
20235,1,0,1,5508,1240,525000,116,5.0
20236,1,0,1,3726,872,200000,90,5.0
20237,1,0,1,5825,1558,425000,117,5.0
20238,1,0,1,5700,1361,350000,85,5.0
20239,1,0,1,11100,2024,491000,40,5.0
20240,1,0,1,6840,1208,390000,75,5.0
20241,1,0,1,2275,1120,353000,25,5.0
20242,1,0,1,2003,1120,267000,25,5.0
20243,2,1,2,5750,2960,415000,95,5.0
20244,1,0,1,4185,1850,458200,30,5.0
20245,1,0,1,3000,1519,428000,90,5.0
20246,1,0,1,1710,1645,430000,25,5.0
20247,1,0,1,1099,1645,435000,26,5.0
20248,1,0,1,1799,1616,425000,23,5.0
20249,1,0,1,2031,1342,430000,26,5.0
20250,1,0,1,2600,1376,445000,29,5.0
20251,1,0,1,5000,935,405372,65,5.0
20252,1,0,1,2442,1368,365000,35,5.0
20253,1,0,1,2500,1230,372500,15,5.0
20254,1,0,1,1440,1680,330000,25,5.0
20255,1,0,1,3640,1230,296213,105,5.0
20256,1,0,1,6600,2540,690000,65,5.0
20257,1,0,1,3000,1312,475000,50,5.0
20258,1,0,1,2800,1440,415000,50,5.0
20259,1,0,1,4000,912,495000,65,5.0
20260,1,0,1,5000,1180,476000,55,5.0
20261,1,0,1,4100,1100,485000,55,5.0
20262,1,0,1,5250,1296,435000,56,5.0
20263,1,0,1,4410,2092,620000,55,5.0
20264,1,0,1,6600,848,534900,51,5.0
20265,1,0,1,4000,1058,380000,114,5.0
20266,1,0,1,8000,1388,325000,70,5.0
20267,1,0,1,2490,1024,405000,50,5.0
20268,1,0,1,5000,960,440000,75,5.0
20269,1,0,1,4840,1534,490000,80,5.0
20270,1,0,1,5400,1320,380000,80,5.0
20271,1,0,1,3600,2400,620000,14,5.0
20272,1,0,1,4700,884,435000,65,5.0
20273,1,0,1,4000,2000,645000,60,5.0
20274,1,0,1,4000,1476,510000,75,5.0
20275,1,0,1,7600,1972,228720,45,5.0
20276,1,0,1,3800,1750,620000,75,5.0
20277,1,0,1,3800,988,430000,65,5.0
20278,1,0,1,4750,1140,415500,65,5.0
20279,1,0,1,1805,1480,368000,26,5.0
20280,1,0,1,5200,904,462500,65,5.0
20281,1,0,1,6600,1186,480000,60,5.0
20282,1,0,1,4380,960,375000,60,5.0
20283,1,0,1,4000,672,390000,95,5.0
20284,1,0,1,6000,1832,505000,90,5.0
20285,1,0,1,4000,938,400000,65,5.0
20286,1,0,1,4000,756,625000,95,5.0
20287,1,0,1,5200,864,440000,61,5.0
20288,1,0,1,1200,1200,345000,23,5.0
20289,1,0,1,2500,1230,387500,55,5.0
20290,1,0,1,5898,1000,494000,55,5.0
20291,1,0,1,4100,2314,460000,55,5.0
20292,1,0,1,6390,900,440000,60,5.0
20293,1,0,1,4750,1800,425000,60,5.0
20294,1,0,1,9100,1620,480000,5,5.0
20295,1,0,1,4200,1248,515000,75,5.0
20296,1,0,1,6300,1080,427000,65,5.0
20297,1,0,1,2052,1660,490000,10,5.0
20298,1,0,1,5670,1827,545000,75,5.0
20299,1,0,1,6750,1397,451000,85,5.0
20300,1,0,1,3375,684,400000,85,5.0
20301,1,0,1,3105,1666,405000,75,5.0
20302,1,0,1,3930,1323,375000,55,5.0
20303,1,0,1,3375,828,283000,86,5.0
20304,1,0,1,3375,1700,304200,9,5.0
20305,1,0,1,2500,788,255000,85,5.0
20306,1,0,1,2500,1063,291500,80,5.0
20307,1,0,1,2500,648,217456,95,5.0
20308,1,0,1,3450,1298,372300,40,5.0
20309,1,0,1,2195,1044,324000,40,5.0
20310,1,0,1,1360,1336,355000,26,5.0
20311,1,0,1,3400,2070,664900,9,5.0
20312,1,0,1,1169,1065,335000,25,5.0
20313,1,0,1,3400,1800,610950,1,5.0
20314,1,0,1,2465,1224,449500,45,5.0
20315,1,0,1,2448,1374,370000,40,5.0
20316,1,0,1,2380,1440,348448,40,5.0
20317,1,0,1,2125,1683,375000,40,5.0
20318,1,0,1,2210,1292,400000,35,5.0
20319,1,0,1,2210,1292,420000,35,5.0
20320,1,0,1,2240,1440,365000,40,5.0
20321,1,0,1,4200,2330,480000,50,5.0
20322,1,0,1,7735,1746,460000,90,5.0
20323,1,0,1,6210,1152,375000,95,5.0
20324,1,0,1,5962,2560,540000,0,5.0
20325,1,0,1,2277,1408,405000,37,5.0
20326,1,0,1,2300,1440,450000,38,5.0
20327,1,0,1,2400,1280,373000,18,5.0
20328,1,0,1,2500,3150,521250,22,5.0
20329,1,0,1,735,2005,288400,25,5.0
20330,1,0,1,1050,2005,285000,25,5.0
20331,1,0,1,856,1576,310000,25,5.0
20332,1,0,1,896,1690,332500,25,5.0
20333,1,0,1,3200,1240,450000,50,5.0
20334,1,0,1,4000,960,343855,45,5.0
20335,1,0,1,4000,800,410000,45,5.0
20336,1,0,1,1326,1330,304000,27,5.0
20337,1,0,1,2619,1280,417150,12,5.0
20338,1,0,1,5150,984,425000,90,5.0
20339,1,0,1,2633,1336,305000,25,5.0
20340,1,0,1,2759,1320,400000,85,5.0
20341,1,0,1,2500,728,419900,50,5.0
20342,1,0,1,5000,772,345000,70,5.0
20343,1,0,1,2500,1152,386000,50,5.0
20344,1,0,1,2500,1140,412000,50,5.0
20345,1,0,1,4080,1008,449900,40,5.0
20346,1,0,1,4000,1008,400000,40,5.0
20347,1,0,1,1494,1330,330000,25,5.0
20348,1,0,1,2254,1312,365000,38,5.0
20349,1,0,1,2700,1100,380000,40,5.0
20350,1,0,1,2700,1100,360000,40,5.0
20351,1,0,1,3000,1760,485000,41,5.0
20352,1,0,1,4141,1720,570000,55,5.0
20353,1,0,1,4343,1880,462000,45,5.0
20354,1,0,1,4000,1848,350000,45,5.0
20355,1,0,1,2288,1600,405000,39,5.0
20356,1,0,1,2288,1600,380000,39,5.0
20357,1,0,1,2288,1600,390000,39,5.0
20358,1,0,1,2288,1600,390000,39,5.0
20359,1,0,1,2400,1292,433000,40,5.0
20360,1,0,1,2542,1440,435000,40,5.0
20361,1,0,1,3200,1600,480000,45,5.0
20362,1,0,1,2500,1584,215000,40,5.0
20363,1,0,1,2500,1274,443000,45,5.0
20364,1,0,1,1734,1200,370000,26,5.0
20365,1,0,1,3264,1200,339690,26,5.0
20366,1,0,1,1734,1200,385000,27,5.0
20367,1,0,1,2500,1900,332500,35,5.0
20368,1,0,1,2600,1564,430000,45,5.0
20369,1,0,1,6210,1012,415000,95,5.0
20370,1,0,1,2400,1344,435000,35,5.0
20371,1,0,1,2392,1092,349900,45,5.0
20372,1,0,1,2704,1176,365000,45,5.0
20373,1,0,1,4230,1500,435000,45,5.0
20374,1,0,1,2484,2080,397900,45,5.0
20375,1,0,1,2503,1512,420000,45,5.0
20376,1,0,1,2465,1584,384000,22,5.0
20377,1,0,1,714,1354,315000,24,5.0
20378,1,0,1,4000,1911,538000,45,5.0
20379,1,0,1,4000,1911,569000,45,5.0
20380,1,0,1,2400,1120,410000,45,5.0
20381,1,0,1,4300,1836,365040,20,5.0
20382,1,0,1,2744,1344,443000,45,5.0
20383,1,0,1,2352,1360,390000,45,5.0
20384,1,0,1,3000,2264,464000,45,5.0
20385,1,0,1,2400,1200,320000,40,5.0
20386,1,0,1,2400,1200,401000,40,5.0
20387,1,0,1,3800,1880,477000,40,5.0
20388,1,0,1,2328,1120,402000,45,5.0
20389,1,0,1,5094,1800,335000,30,5.0
20390,1,0,1,4925,3570,411500,30,5.0
20391,1,0,1,9200,736,550000,95,5.0
20392,1,0,1,2850,1224,462000,45,5.0
20393,1,0,1,6120,1152,384800,100,5.0
20394,1,0,1,5520,1600,350000,84,5.0
20395,2,0,2,8520,1564,524000,60,5.0
20396,1,0,1,2446,1512,429000,20,5.0
20397,1,0,1,4000,2178,610000,35,5.0
20398,1,0,1,5196,1460,410000,55,5.0
20399,1,0,1,60588,990,485000,90,5.0
20400,1,0,1,60588,990,485000,90,5.0
20401,1,0,1,60588,990,485000,90,5.0
20402,1,0,1,4085,1990,547000,48,5.0
20403,1,0,1,4085,2250,535000,46,5.0
20404,1,0,1,2375,1176,187500,38,5.0
20405,1,0,1,7089,1126,625000,40,5.0
20406,1,0,1,2375,1440,520000,15,5.0
20407,1,0,1,2375,1440,430000,15,5.0
20408,2,0,2,1480,576,336000,29,5.0
20409,2,0,2,4000,2376,574000,29,5.0
20410,2,0,2,91620,2160,585000,29,5.0
20411,2,0,2,2400,2334,545000,30,5.0
20412,2,0,2,2400,2234,476000,30,5.0
20413,2,0,2,2375,2338,530000,33,5.0
20414,2,0,2,2510,2408,565000,33,5.0
20415,2,0,2,2200,2408,540000,30,5.0
20416,2,0,2,2328,1832,460000,35,5.0
20417,2,0,2,2855,3696,570000,33,5.0
20418,2,0,2,4864,2533,105000,35,5.0
20419,2,0,2,2500,1932,451000,31,5.0
20420,2,0,2,2500,1932,422500,32,5.0
20421,2,0,2,4753,2376,620000,46,5.0
20422,2,0,2,6076,2500,495000,40,5.0
20423,2,0,2,7500,3016,590000,80,5.0
20424,2,0,2,2295,1900,235000,19,5.0
20425,2,0,2,3478,2000,490000,42,5.0
20426,2,0,2,3100,2000,154128,42,5.0
20427,2,0,2,4240,1984,585000,55,5.0
20428,2,0,2,4120,1912,520000,50,5.0
20429,2,0,2,6000,3178,350000,50,5.0
20430,2,0,2,4000,2800,630000,55,5.0
20431,2,0,2,4635,2794,580402,2,5.0
20432,2,0,2,5450,3105,691391,2,5.0
20433,2,0,2,4205,2704,662000,2,5.0
20434,2,0,2,6000,2192,680000,56,5.0
20435,2,0,2,4326,2584,565000,45,5.0
20436,2,0,2,6090,1480,543000,85,5.0
20437,2,0,2,3927,2000,462500,40,5.0
20438,2,0,2,2218,1950,450000,9,5.0
20439,2,1,2,3800,2336,530000,40,5.0
20440,2,0,2,3742,2304,390000,45,5.0
20441,2,0,2,4000,2534,540000,33,5.0
20442,2,0,2,4000,2534,525000,33,5.0
20443,2,0,2,3850,2100,765000,5,5.0
20444,2,0,2,4620,2252,725000,11,5.0
20445,2,0,2,6375,1736,365950,85,5.0
20446,2,0,2,4600,2644,530000,45,5.0
20447,2,0,2,5000,2595,853293,2,5.0
20448,2,0,2,4000,1290,475000,85,5.0
20449,2,0,2,4000,2080,692999,12,5.0
20450,2,0,2,4947,1680,600000,40,5.0
20451,2,0,2,4100,1547,560000,55,5.0
20452,2,0,2,6781,2300,535000,85,5.0
20453,2,0,2,3645,1376,398487,85,5.0
20454,2,0,2,3375,1440,535000,13,5.0
20455,2,0,2,2500,1784,420000,28,5.0
20456,2,0,2,4200,2400,615000,20,5.0
20457,2,0,2,4215,3250,770000,1,5.0
20458,2,0,2,5208,1602,565000,65,5.0
20459,2,0,2,3740,960,520000,45,5.0
20460,2,0,2,4795,2488,557500,40,5.0
20461,2,0,2,6240,1959,341500,95,5.0
20462,2,0,2,4100,2414,617000,40,5.0
20463,2,0,2,3442,2642,539000,32,5.0
20464,2,0,2,2400,1439,461000,23,5.0
20465,2,0,2,4720,1150,375000,75,5.0
20466,2,0,2,3810,1720,600000,45,5.0
20467,2,0,2,6348,2456,640000,45,5.0
20468,2,0,2,4100,2280,325000,45,5.0
20469,2,0,2,5000,1656,515000,40,5.0
20470,2,0,2,4400,1336,590000,50,5.0
20471,2,0,2,4500,2008,632000,45,5.0
20472,2,0,2,4508,2184,605000,45,5.0
20473,2,0,2,3000,2220,500100,45,5.0
20474,2,0,2,3800,2496,475000,31,5.0
20475,2,0,2,3360,1318,530400,95,5.0
20476,2,0,2,4275,2350,360000,45,5.0
20477,2,0,2,3800,2600,559000,31,5.0
20478,2,0,2,3325,2120,600000,23,5.0
20479,2,0,2,4560,2600,675000,41,5.0
20480,2,0,2,3000,1960,489600,40,5.0
20481,3,0,3,3312,1792,550000,29,5.0
20482,0,6,6,7000,2800,1200000,27,5.0
20483,0,1,1,1705,1100,250000,65,5.0
20484,0,1,1,1440,800,270000,61,5.0
20485,0,1,1,3551,2000,630000,47,5.0
20486,1,0,1,3840,1200,470000,55,5.0
20487,1,0,1,4000,1958,553000,50,5.0
20488,1,0,1,4700,2120,675388,65,5.0
20489,1,0,1,2500,1140,460000,45,5.0
20490,1,0,1,2500,1140,330000,45,5.0
20491,1,0,1,4000,1888,63430,45,5.0
20492,1,0,1,1395,1500,472770,12,5.0
20493,1,0,1,5225,1746,490000,90,5.0
20494,1,0,1,2450,1564,370000,45,5.0
20495,1,0,1,2450,1564,400000,50,5.0
20496,1,0,1,4180,1144,520000,55,5.0
20497,1,0,1,5243,2200,590000,70,5.0
20498,1,0,1,3972,1531,325000,75,5.0
20499,1,0,1,2458,2064,520000,1,5.0
20500,1,0,1,2300,1176,375000,40,5.0
20501,1,0,1,2300,1176,445000,40,5.0
20502,1,0,1,2400,1380,435000,33,5.0
20503,1,0,1,2500,1200,458900,40,5.0
20504,1,0,1,2856,1000,327840,45,5.0
20505,1,0,1,2472,1184,439000,40,5.0
20506,1,0,1,2400,1176,410000,40,5.0
20507,1,0,1,2500,1176,408000,40,5.0
20508,1,0,1,6000,1750,302500,80,5.0
20509,1,0,1,4000,1424,515000,85,5.0
20510,1,0,1,5000,2480,610000,55,5.0
20511,2,0,2,4000,2234,400000,50,5.0
20512,2,0,2,4500,2496,588000,46,5.0
20513,2,0,2,4851,2353,571000,40,5.0
20514,2,0,2,3216,2040,622500,56,5.0
20515,2,0,2,6000,2444,580000,55,5.0
20516,1,0,1,4490,1548,630000,91,5.0
20517,1,0,1,16000,2624,620000,95,5.0
20518,1,0,1,2375,1308,246500,75,5.0
20519,1,0,1,3775,1176,190000,100,5.0
20520,1,0,1,5175,1184,290000,100,5.0
20521,1,0,1,10000,1648,405000,60,5.0
20522,1,0,1,3800,1843,440500,7,5.0
20523,1,0,1,12326,3056,700000,55,5.0
20524,1,0,1,5123,1760,480000,36,5.0
20525,1,0,1,2950,1770,514216,1,5.0
20526,1,0,1,2950,1425,359500,24,5.0
20527,1,0,1,4325,750,379000,75,5.0
20528,1,0,1,2850,976,255000,100,5.0
20529,1,0,1,6000,1248,433000,85,5.0
20530,1,0,1,9750,800,519070,60,5.0
20531,1,0,1,15618,1992,435750,55,5.0
20532,1,0,1,8650,1450,575000,65,5.0
20533,2,0,2,13000,3136,669500,114,5.0
20534,2,0,2,1442,2280,364026,11,5.0
20535,2,0,2,4600,1248,270000,75,5.0
20536,2,0,2,2250,1600,320000,16,5.0
20537,2,0,2,4000,1246,332500,90,5.0
20538,1,0,1,4000,1900,591000,45,5.0
20539,1,0,1,6000,2096,605000,40,5.0
20540,1,0,1,4000,2193,500000,38,5.0
20541,1,0,1,6000,3520,680000,35,5.0
20542,1,0,1,10000,2148,150000,40,5.0
20543,1,0,1,10400,3360,625000,29,5.0
20544,1,0,1,10000,3075,810000,40,5.0
20545,1,0,1,10000,1582,600000,61,5.0
20546,1,0,1,9950,3584,795000,35,5.0
20547,1,0,1,9952,3584,780000,35,5.0
20548,1,0,1,4500,864,435000,55,5.0
20549,1,0,1,4500,836,400000,60,5.0
20550,1,0,1,5000,1130,376900,60,5.0
20551,1,0,1,4000,2004,70000,40,5.0
20552,1,0,1,4500,2040,545000,45,5.0
20553,1,0,1,6000,2376,600000,40,5.0
20554,1,0,1,11160,650,500000,60,5.0
20555,1,0,1,16000,3600,1362500,15,5.0
20556,1,0,1,10000,3860,1295000,28,5.0
20557,1,0,1,4000,900,330000,80,5.0
20558,1,0,1,4650,1020,590000,60,5.0
20559,1,0,1,6000,2150,870000,9,5.0
20560,1,0,1,6000,2850,660000,29,5.0
20561,1,0,1,4000,1344,445000,85,5.0
20562,1,0,1,4000,1852,540000,84,5.0
20563,1,0,1,4680,660,325000,65,5.0
20564,1,0,1,7279,2340,580000,85,5.0
20565,1,0,1,5150,1192,425000,90,5.0
20566,1,0,1,7850,1596,620000,80,5.0
20567,1,0,1,16050,2787,840000,95,5.0
20568,1,0,1,6900,2650,675000,31,5.0
20569,1,0,1,10000,2800,750000,50,5.0
20570,1,0,1,3709,2364,600000,11,5.0
20571,1,0,1,5300,2592,525000,45,5.0
20572,1,0,1,7000,1834,730000,40,5.0
20573,1,0,1,2820,1522,437500,85,5.0
20574,1,0,1,12200,2208,620000,114,5.0
20575,1,0,1,4100,2052,540000,41,5.0
20576,1,0,1,4410,2038,532500,41,5.0
20577,1,0,1,5640,1323,350000,70,5.0
20578,1,0,1,4100,2133,482000,45,5.0
20579,1,0,1,4217,2133,550000,45,5.0
20580,1,0,1,4000,2200,525000,45,5.0
20581,2,1,2,4750,2484,635000,45,5.0
20582,1,0,1,4200,1680,540000,50,5.0
20583,1,0,1,10000,1008,213850,65,5.0
20584,1,0,1,3780,1112,420000,50,5.0
20585,1,0,1,6000,1485,1100000,70,5.0
20586,1,0,1,2120,1120,368000,32,5.0
20587,1,0,1,1960,1120,372000,32,5.0
20588,1,0,1,3720,2275,424300,45,5.0
20589,1,0,1,2000,1120,325000,30,5.0
20590,1,0,1,1860,1480,385000,30,5.0
20591,2,0,2,18150,2860,732500,25,5.0
20592,2,0,2,4800,2400,785000,18,5.0
20593,2,0,2,4000,2234,150000,40,5.0
20594,2,0,2,4000,2259,616750,30,5.0
20595,2,0,2,10200,3040,625000,35,5.0
20596,2,0,2,8512,3168,885000,26,5.0
20597,2,0,2,5000,3000,815000,9,5.0
20598,2,0,2,11500,3872,875000,35,5.0
20599,2,0,2,4644,1720,635000,13,5.0
20600,2,0,2,4000,2350,572000,45,5.0
20601,2,0,2,5300,2376,625000,40,5.0
20602,2,0,2,6300,1670,545000,31,5.0
20603,2,0,2,3430,1959,495000,18,5.0
20604,2,0,2,4000,2424,620000,40,5.0
20605,2,0,2,4000,3592,745000,6,5.0
20606,2,0,2,3802,1980,773870,1,5.0
20607,2,0,2,7960,2446,695000,30,5.0
20608,2,0,2,8000,2400,780000,32,5.0
20609,2,0,2,5000,2689,925000,2,5.0
20610,2,0,2,10000,2376,600000,35,5.0
20611,2,0,2,10000,2376,200000,35,5.0
20612,2,0,2,5200,2507,967337,1,5.0
20613,2,0,2,4800,3693,946972,1,5.0
20614,2,0,2,3210,2507,400000,32,5.0
20615,1,0,1,4100,1908,350000,95,5.0
20616,1,0,1,5280,2126,420000,90,5.0
20617,1,0,1,5000,2060,535000,90,5.0
20618,1,0,1,2745,1340,400000,30,5.0
20619,1,0,1,3880,1272,377000,90,5.0
20620,1,0,1,3500,1316,505000,85,5.0
20621,1,0,1,10000,1618,379500,90,5.0
20622,1,0,1,4950,1120,430000,80,5.0
20623,1,0,1,3552,972,400000,95,5.0
20624,1,0,1,2945,1240,325000,85,5.0
20625,1,0,1,2325,1216,829336,95,5.0
20626,1,0,1,4312,1350,412000,90,5.0
20627,1,0,1,2996,1392,286000,90,5.0
20628,1,0,1,3040,1156,345000,100,5.0
20629,1,0,1,1400,900,210000,22,5.0
20630,1,0,1,2280,1296,380000,80,5.0
20631,1,0,1,4600,1068,472500,90,5.0
20632,1,0,1,3050,1080,370000,90,5.0
20633,2,0,2,6600,3030,345000,114,5.0
20634,2,0,2,3000,1104,335000,90,5.0
20635,2,0,2,5104,2701,425000,5,5.0
20636,1,0,1,6000,2488,875000,40,5.0
20637,1,0,1,4000,1614,300000,40,5.0
20638,1,0,1,6200,2960,775000,45,5.0
20639,1,0,1,6217,2320,910000,45,5.0
20640,1,0,1,4200,2048,588000,50,5.0
20641,1,0,1,4850,1239,654000,60,5.0
20642,1,0,1,5529,1550,585000,50,5.0
20643,1,0,1,4268,1350,595000,60,5.0
20644,1,0,1,4446,2229,615000,55,5.0
20645,1,0,1,6000,1506,700000,60,5.0
20646,1,0,1,6400,3309,625000,60,5.0
20647,1,0,1,9104,3716,320000,40,5.0
20648,1,0,1,4400,2093,560000,50,5.0
20649,1,0,1,4400,2093,555000,50,5.0
20650,1,0,1,4180,2093,545000,50,5.0
20651,1,0,1,3000,2360,565128,1,5.0
20652,1,0,1,3000,1790,507000,1,5.0
20653,1,0,1,2401,1434,496860,1,5.0
20654,1,0,1,2401,1434,494832,1,5.0
20655,1,0,1,2401,1434,505986,1,5.0
20656,1,0,1,2802,1434,519307,1,5.0
20657,1,0,1,4000,1752,154457,40,5.0
20658,1,0,1,2401,1434,496860,1,5.0
20659,1,0,1,2401,1434,496860,1,5.0
20660,1,0,1,2401,1434,496860,1,5.0
20661,1,0,1,2802,1434,544763,1,5.0
20662,1,0,1,6076,1800,625000,40,5.0
20663,1,0,1,5820,2376,726000,40,5.0
20664,1,0,1,5640,2100,650000,40,5.0
20665,1,0,1,5828,1824,730000,40,5.0
20666,1,0,1,4000,2304,500000,40,5.0
20667,1,0,1,4200,1020,350000,60,5.0
20668,1,0,1,5250,918,420000,60,5.0
20669,1,0,1,4000,1020,380000,60,5.0
20670,1,0,1,4000,1071,390000,60,5.0
20671,1,0,1,4720,2700,725000,95,5.0
20672,1,0,1,2728,736,285825,27,5.0
20673,1,0,1,7320,1432,470000,60,5.0
20674,1,0,1,3640,1000,357500,60,5.0
20675,1,0,1,4000,2050,560000,65,5.0
20676,1,0,1,7128,1105,515000,65,5.0
20677,1,0,1,5895,1281,550000,55,5.0
20678,1,0,1,5600,1281,510000,55,5.0
20679,1,0,1,882,1680,325000,26,5.0
20680,1,0,1,2000,1128,329550,27,5.0
20681,1,0,1,2000,1128,336600,27,5.0
20682,1,0,1,4000,1040,353956,60,5.0
20683,1,0,1,4000,1080,340000,65,5.0
20684,1,0,1,1833,1283,386000,17,5.0
20685,1,0,1,4000,1900,540000,60,5.0
20686,1,0,1,4100,1876,575000,45,5.0
20687,1,0,1,1260,1806,345000,24,5.0
20688,1,0,1,5793,1020,455000,60,5.0
20689,1,0,1,4500,1251,494900,60,5.0
20690,1,0,1,2838,1834,453000,19,5.0
20691,1,0,1,2838,1834,453000,19,5.0
20692,1,0,1,2838,1834,485000,19,5.0
20693,1,0,1,2394,1216,390000,45,5.0
20694,1,0,1,5000,1251,445000,55,5.0
20695,1,0,1,3000,1584,465000,20,5.0
20696,1,0,1,4000,1600,327500,95,5.0
20697,1,0,1,2000,1700,430950,1,5.0
20698,1,0,1,2000,1200,430950,1,5.0
20699,1,0,1,2000,1200,408800,16,5.0
20700,1,0,1,2000,1158,320000,27,5.0
20701,1,0,1,4000,1275,259000,95,5.0
20702,1,0,1,4000,1152,300000,105,5.0
20703,1,0,1,1333,1290,338000,25,5.0
20704,1,0,1,2000,1290,365000,25,5.0
20705,1,0,1,4000,1020,440000,65,5.0
20706,1,0,1,4000,1104,375000,55,5.0
20707,1,0,1,6000,2694,840000,60,5.0
20708,1,0,1,5000,2688,550000,55,5.0
20709,1,0,1,5000,1160,542500,55,5.0
20710,1,0,1,6600,1536,660000,50,5.0
20711,2,0,2,4000,1560,585000,85,5.0
20712,2,0,2,4000,1255,370000,90,5.0
20713,2,0,2,9310,1584,570000,90,5.0
20714,2,0,2,4462,2188,335274,40,5.0
20715,2,0,2,6000,2000,455000,55,5.0
20716,2,0,2,4838,2364,653000,50,5.0
20717,2,0,2,4000,2496,430000,45,5.0
20718,2,0,2,4700,2376,762500,55,5.0
20719,2,0,2,3366,2376,762500,55,5.0
20720,2,0,2,5300,1488,363515,55,5.0
20721,2,0,2,3130,1680,424000,32,5.0
20722,2,0,2,3350,1928,480458,10,5.0
20723,2,0,2,4284,2324,540000,50,5.0
20724,2,0,2,3300,1020,430000,50,5.0
20725,2,0,2,1708,1140,230000,13,5.0
20726,2,0,2,4800,2067,499900,50,5.0
20727,2,0,2,4000,1800,715000,16,5.0
20728,2,0,2,5160,2548,407030,75,5.0
20729,0,1,1,16210,2928,375000,84,5.0
20730,1,0,1,2900,1388,310000,90,5.0
20731,1,0,1,2600,1900,399000,10,5.0
20732,1,0,1,2471,1476,412545,1,5.0
20733,1,0,1,3225,1474,441090,1,5.0
20734,1,0,1,2000,910,256225,25,5.0
20735,1,0,1,2000,935,200000,25,5.0
20736,1,0,1,5700,1680,334604,101,5.0
20737,1,0,1,4680,1080,315000,60,5.0
20738,1,0,1,4200,1144,303850,60,5.0
